generation,leftchild,rightchild,abstime,lambdainit,lambdashift,muinit,mushift
260000,606,A_pubescens,0,0.50317,0.0251283,0.661772,0
261000,606,A_pubescens,0,0.358801,0.107619,0.641494,0
261000,A_pubescens,NA,29.8928,0.116037,0.0285041,0.596351,0
261000,Re_indica,NA,21.1142,0.44806,0.0191667,0.536733,0
262000,606,A_pubescens,0,0.311851,0.117905,0.56213,0
262000,A_pubescens,NA,30.1971,0.116037,-0.0318449,0.493497,0
262000,Re_indica,NA,21.8478,0.187265,0.0307573,0.536733,0
263000,606,A_pubescens,0,0.433689,0.0288683,0.537016,0
264000,606,A_pubescens,0,0.29169,0.107041,0.490941,0
265000,606,A_pubescens,0,0.374947,0.0407879,0.563934,0
266000,606,A_pubescens,0,0.307746,0.0407213,0.402719,0
267000,606,A_pubescens,0,0.385755,0.0891969,0.658842,0
267000,Re_indica,NA,22.0414,0.3027,0.138863,0.246867,0
268000,606,A_pubescens,0,0.379909,0.0574139,0.576804,0
269000,606,A_pubescens,0,0.372312,0.0376244,0.502936,0
269000,T_sinensis,NA,26.1719,0.0925132,-0.0618876,0.727206,0
270000,606,A_pubescens,0,0.345205,0.0503797,0.458682,0
271000,606,A_pubescens,0,0.299956,0.109539,0.474031,0
272000,606,A_pubescens,0,0.591677,0.00252828,0.568119,0
273000,606,A_pubescens,0,0.693227,0.00116501,0.665614,0
274000,606,A_pubescens,0,0.461615,0.0158635,0.559354,0
275000,606,A_pubescens,0,0.512004,0.00623884,0.501566,0
276000,606,A_pubescens,0,0.613761,-0.00374096,0.532485,0
277000,606,A_pubescens,0,0.637175,0.00395939,0.667655,0
278000,606,A_pubescens,0,0.703807,0.00346552,0.691196,0
279000,606,A_pubescens,0,0.621062,0.0121751,0.702024,0
280000,606,A_pubescens,0,0.350097,0.0146169,0.383176,0
281000,606,A_pubescens,0,0.66195,0.0199479,0.86912,0
282000,606,A_pubescens,0,0.3748,0.0208128,0.425903,0
283000,606,A_pubescens,0,0.359437,0.0201342,0.404889,0
283000,Re_indica,NA,23.7562,0.0540311,-0.0192977,0.295812,0
284000,606,A_pubescens,0,0.476837,0.0163728,0.604769,0
285000,606,A_pubescens,0,0.355903,0.0325132,0.476927,0
286000,606,A_pubescens,0,0.383083,0.0290722,0.523087,0
287000,606,A_pubescens,0,0.308925,0.0654276,0.430034,0
287000,A_pubescens,Re_indica,9.09253,0.416801,-0.0543191,0.223361,0
288000,606,A_pubescens,0,0.35496,0.0363243,0.53563,0
288000,A_pubescens,Re_indica,8.40988,0.199382,-0.0350248,0.0950168,0
289000,606,A_pubescens,0,0.26643,0.0673941,0.406987,0
290000,606,A_pubescens,0,0.463189,0.0199995,0.608497,0
291000,606,A_pubescens,0,0.280562,0.0552913,0.399389,0
292000,606,A_pubescens,0,0.365077,0.0195766,0.437405,0
293000,606,A_pubescens,0,0.421207,0.020828,0.484042,0
294000,606,A_pubescens,0,0.283988,0.0269356,0.350358,0
295000,606,A_pubescens,0,0.295748,0.0674963,0.466613,0
296000,606,A_pubescens,0,0.315991,0.0889335,0.510996,0
297000,606,A_pubescens,0,0.383962,0.0501143,0.594391,0
298000,606,A_pubescens,0,0.313156,0.0252162,0.345521,0
299000,606,A_pubescens,0,0.515422,0.0294184,0.657645,0
300000,606,A_pubescens,0,0.418628,0.011736,0.401202,0
301000,606,A_pubescens,0,0.340973,0.0652158,0.54745,0
301000,A_pubescens,Re_indica,9.98864,2.71266,-0.0332863,1.78028,0
302000,606,A_pubescens,0,0.461499,0.0395137,0.682403,0
302000,A_pubescens,Re_indica,9.88483,2.71266,-0.0332863,1.78028,0
303000,606,A_pubescens,0,0.32921,0.057095,0.495305,0
304000,606,A_pubescens,0,0.347645,0.015216,0.349628,0
305000,606,A_pubescens,0,0.390677,0.0320434,0.49624,0
306000,606,A_pubescens,0,0.464522,0.0302117,0.605576,0
307000,606,A_pubescens,0,0.408979,0.0193066,0.448151,0
308000,606,A_pubescens,0,0.362723,0.0236492,0.424505,0
309000,606,A_pubescens,0,0.359792,0.0655976,0.558888,0
310000,606,A_pubescens,0,0.343399,0.0131424,0.361038,0
310000,L_stelleroides,NA,12.8577,0.244629,-0.0656203,0.13549,0
311000,606,A_pubescens,0,0.357451,0.044662,0.471973,0
312000,606,A_pubescens,0,0.510872,0.00719758,0.546915,0
313000,606,A_pubescens,0,0.333588,0.0416438,0.487215,0
314000,606,A_pubescens,0,0.398071,0.017588,0.463881,0
315000,606,A_pubescens,0,0.52097,0.0208166,0.69999,0
316000,606,A_pubescens,0,0.563189,0.0159378,0.676597,0
317000,606,A_pubescens,0,0.590713,-0.000440283,0.514229,0
318000,606,A_pubescens,0,0.38487,0.107477,0.651603,0
319000,606,A_pubescens,0,0.408108,0.0505065,0.65628,0
320000,606,A_pubescens,0,0.50157,0.0192879,0.607225,0
321000,606,A_pubescens,0,0.684665,0.000539855,0.593523,0
322000,606,A_pubescens,0,0.498427,0.0110774,0.543456,0
323000,606,A_pubescens,0,0.515068,0.011496,0.582557,0
324000,606,A_pubescens,0,0.411788,0.00466384,0.277095,0
325000,606,A_pubescens,0,0.471551,0.0350665,0.683388,0
326000,606,A_pubescens,0,0.298969,0.0213459,0.347673,0
327000,606,A_pubescens,0,0.396826,0.0742021,0.659171,0
328000,606,A_pubescens,0,0.264984,0.066063,0.39258,0
329000,606,A_pubescens,0,0.331107,0.020576,0.351727,0
330000,606,A_pubescens,0,0.350834,0.0590045,0.558752,0
331000,606,A_pubescens,0,0.376088,0.0723229,0.609311,0
332000,606,A_pubescens,0,0.486028,0.0131701,0.586728,0
333000,606,A_pubescens,0,0.435292,0.00429359,0.316578,0
334000,606,A_pubescens,0,0.363853,0.024012,0.462458,0
335000,606,A_pubescens,0,0.507011,0.0179713,0.615201,0
336000,606,A_pubescens,0,0.42712,0.0416218,0.597839,0
337000,606,A_pubescens,0,0.397865,0.0329702,0.557421,0
338000,606,A_pubescens,0,0.390031,0.0421526,0.568248,0
339000,606,A_pubescens,0,0.534202,0.0140468,0.610775,0
340000,606,A_pubescens,0,0.496515,0.0155223,0.600422,0
341000,606,A_pubescens,0,0.465261,0.0191302,0.536649,0
342000,606,A_pubescens,0,0.441231,0.0257562,0.582872,0
343000,606,A_pubescens,0,0.340823,0.0555534,0.489134,0
344000,606,A_pubescens,0,0.386596,0.0198584,0.439758,0
345000,606,A_pubescens,0,0.280911,0.0922324,0.429101,0
346000,606,A_pubescens,0,0.357,0.0288004,0.42063,0
347000,606,A_pubescens,0,0.301945,0.0407073,0.422047,0
348000,606,A_pubescens,0,0.267616,0.0472572,0.331579,0
349000,606,A_pubescens,0,0.384542,0.0128704,0.438279,0
350000,606,A_pubescens,0,0.352638,0.0632063,0.556116,0
