generation,N_shifts,logPrior,logLik,eventRate,acceptRate
261000,0,-0.773876,-334.461,1.33842,0.227
262000,0,-0.0651361,-334.953,0.161521,0.210733
263000,0,-0.118747,-338.058,0.589472,0.231222
264000,0,-0.105744,-335.497,0.375178,0.214
265000,0,0.525904,-335.363,0.0710659,0.2162
266000,1,-1.86816,-337.215,0.809343,0.25
267000,0,0.802552,-333.76,0.0213487,0.25225
268000,0,0.447207,-334.072,0.344899,0.188
269000,0,0.564181,-334.218,0.211859,0.2364
270000,0,0.506557,-334.358,0.17471,0.219
271000,0,0.823365,-334.212,0.00272955,0.183
272000,0,0.461934,-334.793,0.253598,0.201
273000,0,0.60693,-333.851,0.205156,0.196
274000,0,-0.37024,-334.879,0.631235,0.191167
275000,0,0.474604,-334.416,0.349465,0.252
276000,0,-0.405816,-334.077,1.25245,0.2258
277000,0,0.251069,-335.293,0.297619,0.1845
278000,0,-1.30898,-333.815,1.97018,0.2312
279000,0,-0.200355,-333.853,0.729929,0.224333
280000,0,-0.426251,-333.79,1.26885,0.225
281000,0,0.370566,-335.018,0.324255,0.178
282000,0,-0.28291,-340.236,0.905079,0.179
283000,0,0.493854,-336.404,0.00660586,0.159
284000,1,0.793326,-331.856,1.07165,0.2125
285000,1,0.641562,-330.379,1.13141,0.411
286000,0,0.405799,-333.983,0.178535,0.226667
287000,0,0.226304,-333.974,0.348275,0.217
288000,0,0.35202,-334.22,0.0368177,0.231
289000,0,0.279064,-340.821,0.545942,0.188
290000,0,0.0412794,-337.576,0.808166,0.258
291000,0,0.825609,-333.837,0.0093528,0.205
292000,0,-0.853718,-334.638,1.6114,0.286
293000,0,0.319118,-333.855,0.50799,0.156
294000,0,-2.93954,-334.702,0.0193069,0.208
295000,0,0.732149,-333.843,0.115394,0.206
296000,0,-1.11832,-336.743,0.242756,0.249
297000,0,0.433553,-334.831,0.0844264,0.205556
298000,0,-0.155974,-334.302,0.961424,0.228
299000,0,0.567749,-333.793,0.18265,0.232417
300000,0,0.516865,-336.166,0.164925,0.20075
301000,0,0.551337,-334.591,0.0597559,0.1885
302000,0,0.25483,-334.719,0.459046,0.171
303000,0,-0.522733,-335.393,1.28926,0.1746
304000,0,0.487887,-334.47,0.39643,0.228
305000,0,-1.02933,-333.979,1.86031,0.189333
306000,0,0.206026,-334.252,0.680069,0.187
307000,0,0.30947,-334.409,0.504518,0.183667
308000,0,0.519103,-334.183,0.00569523,0.221
309000,0,-1.10902,-333.913,0.896395,0.217917
310000,0,0.816129,-335.48,0.130846,0.22925
311000,0,-1.55582,-335.103,0.174762,0.214
312000,0,-1.4478,-334.349,1.11585,0.213
313000,0,-0.0981716,-333.887,0.905728,0.22225
314000,0,0.386015,-334.012,0.0820171,0.217
315000,0,-1.7537,-334.917,0.379448,0.222286
316000,0,0.823606,-334.093,0.0161139,0.20125
317000,0,0.267536,-334.131,0.458745,0.2435
318000,0,0.644384,-334.808,0.152172,0.207
319000,0,0.377835,-335.045,0.183,0.238
320000,0,0.214778,-333.864,0.645586,0.221
321000,0,0.534981,-334.645,0.269732,0.219
322000,0,-0.6949,-336.419,0.229122,0.231
323000,0,0.572795,-333.768,0.224413,0.196
324000,0,0.271783,-333.821,0.541092,0.218125
325000,0,0.48881,-336.532,0.131211,0.201
326000,0,0.871618,-333.831,0.000726827,0.210333
327000,0,-0.873377,-334.689,0.691728,0.224
328000,0,0.732205,-336.518,0.0463863,0.213071
329000,0,0.733602,-334.339,0.0354425,0.199
330000,0,0.864964,-335.213,0.014186,0.188
331000,0,0.0525402,-336.282,0.348516,0.226
332000,0,-0.179039,-334.241,0.504955,0.219
333000,0,0.095384,-335.183,0.545848,0.21075
334000,0,-0.277326,-335.345,1.1627,0.2578
335000,0,-0.279857,-338.792,0.240009,0.202
336000,0,0.354046,-333.815,0.362812,0.25725
337000,0,-1.02636,-334.123,0.797208,0.231
338000,0,-0.316524,-335.876,0.43482,0.2462
339000,0,-0.801006,-335.652,1.24611,0.193
340000,0,0.626523,-335.187,0.157253,0.197
341000,0,0.762897,-333.918,0.0309014,0.21945
342000,0,0.569731,-334.661,0.18947,0.214857
343000,0,0.0108526,-334.53,0.69878,0.173
344000,0,-0.0818875,-336.624,0.732229,0.179
345000,0,0.240661,-337.536,0.236123,0.172
346000,0,0.549195,-335.203,0.226072,0.1888
347000,0,0.461564,-334.137,0.278814,0.164
348000,0,0.504698,-335.407,0.283117,0.189
349000,0,0.589365,-334.232,0.0855996,0.178083
350000,0,-0.846328,-337.696,0.642678,0.2234
351000,0,-1.51183,-335.697,0.537285,0.2385
352000,0,-1.34002,-336.119,0.541394,0.22
353000,1,-4.46643,-335.348,1.32066,0.264
354000,0,0.356145,-335.051,0.123972,0.214727
355000,0,-0.406898,-336.331,0.0998958,0.238714
356000,0,0.561392,-334.33,0.163707,0.223
357000,0,0.507116,-334.243,0.285201,0.209
358000,1,-1.26114,-337.334,1.27795,0.244714
359000,0,0.00576278,-333.824,0.780084,0.194
360000,0,0.590641,-335.633,0.0579798,0.238
361000,0,0.519463,-333.83,0.14208,0.21675
362000,0,0.67875,-334.642,0.12159,0.263
363000,0,0.0502433,-337.171,0.0606818,0.221
364000,0,0.83334,-333.854,0.00216306,0.22575
365000,0,-0.626441,-334.676,1.38653,0.224273
366000,0,0.37694,-338.747,0.0111673,0.239714
367000,0,-0.402464,-334.146,1.15336,0.21875
368000,0,0.224711,-335.982,0.748821,0.229
369000,0,0.234842,-334.171,0.520889,0.212
370000,0,0.707788,-336.242,0.00152088,0.2082
371000,0,-0.536387,-334.048,0.373409,0.228143
372000,0,-1.06501,-334.445,0.526239,0.23
373000,0,0.751743,-334.173,0.0471225,0.177667
374000,0,-0.330342,-335.085,1.21901,0.209
375000,0,0.594504,-334.707,0.290832,0.2394
376000,0,0.661039,-334.73,0.0386096,0.213
377000,0,-1.26849,-335.227,0.131988,0.223
378000,0,-0.688677,-333.94,0.0117122,0.211
379000,0,0.433662,-336.041,0.149464,0.224
380000,0,-1.70842,-336.188,0.365994,0.225
381000,0,0.028065,-337.228,0.0572276,0.216917
382000,0,0.449263,-334.589,0.29416,0.23
383000,0,0.523449,-334.076,0.116878,0.222364
384000,0,-0.120672,-333.903,0.0376449,0.2247
385000,0,0.112026,-334.153,0.131178,0.237667
386000,0,0.607206,-334.316,0.0313049,0.244
387000,0,0.173266,-334.123,0.228996,0.226286
388000,0,0.323663,-335.612,0.515395,0.2235
389000,0,-0.111458,-333.949,0.624486,0.186
390000,0,0.272376,-335.301,0.262546,0.191714
391000,0,-0.162106,-334.318,0.00721039,0.2052
392000,0,0.266371,-334.126,0.188577,0.2124
393000,0,0.80501,-336.131,0.10976,0.232667
394000,0,0.541555,-333.87,0.178292,0.194
395000,0,0.38879,-334.439,0.48726,0.216167
396000,0,0.247442,-333.825,0.511079,0.23525
397000,0,0.409859,-336.148,0.40168,0.224
398000,0,0.363463,-334.438,0.354108,0.218143
399000,0,-0.439353,-333.753,1.25874,0.2
400000,0,0.164899,-333.914,0.691671,0.229
401000,1,-1.16396,-340.538,0.707025,0.218
402000,0,-0.210781,-335.759,0.337689,0.217
403000,0,-0.839504,-334.228,0.793589,0.219167
404000,0,-5.1297,-334.196,0.752503,0.226
405000,0,0.145653,-335.168,0.662581,0.2495
